연번,행정구역,안심 주소,위도,경도,CCTV 수량
4578,서울특별시 관악구,P1005 3-5S 남현동 1071-41와 1054-10 (삼거리 1071-41모퉁이),37.4758,126.9735,1
4579,서울특별시 관악구,P1005 4-5S 남현동 1071-41와 1054-10 (삼거리 1071-41모퉁이),37.4756,126.9735,1
4580,서울특별시 관악구,P1005 5-5S 남현동 1071-41와 1054-10 (삼거리 1071-41모퉁이),37.4757,126.9734,1
4581,서울특별시 관악구,P1006 1-1R 인헌동 174-5와 173-57 (골목포함삼거리 학교방향),37.4725,126.9707,1
4582,서울특별시 관악구,P1007 1-4RZ 인헌동 180-293와 180-294 (180-293모퉁이),37.4692,126.9681,1
4583,서울특별시 관악구,P1007 2-4SCZ 인헌동 180-293와 180-294 (180-293모퉁이),37.4694,126.9684,1
4584,서울특별시 관악구,P1007 3-4SZ 인헌동 180-293와 180-294 (180-293모퉁이),37.469,126.9682,1
4585,서울특별시 관악구,P1007 4-4SZ 인헌동 180-293와 180-294 (180-293모퉁이),37.4695,126.968,1
4586,서울특별시 관악구,P1008 1-5RZ 인헌동 산 29-3앞,37.4691,126.9648,1
4587,서울특별시 관악구,P1008 2-5SZ 인헌동 산 29-3앞,37.469,126.9649,1
4588,서울특별시 관악구,P1008 3-5SZ 인헌동 산 29-3앞,37.4692,126.965,1
4589,서울특별시 관악구,P1008 4-5SZ 인헌동 산 29-3앞,37.4693,126.9648,1
4590,서울특별시 관악구,P1008 5-5SZ 인헌동 산 29-3앞,37.4691,126.9645,1
4591,서울특별시 관악구,P1009 1-5RZ 낙성대동 1510-36와 1510-51 (힐하우스앞),37.4741,126.9614,1
4592,서울특별시 관악구,P1009 2-5SZ 낙성대동 1510-36와 1510-51 (힐하우스앞),37.474,126.9613,1
4593,서울특별시 관악구,P1009 3-5SZ 낙성대동 1510-36와 1510-51 (힐하우스앞),37.4741,126.9615,1
4594,서울특별시 관악구,P1009 4-5SZ 낙성대동 1510-36와 1510-51 (힐하우스앞),37.4742,126.9614,1
4595,서울특별시 관악구,P1009 5-5SZ 낙성대동 1510-36와 1510-51 (힐하우스앞),37.4741,126.9613,1
4596,서울특별시 관악구,P1010 1-5RZ 인헌동 196-33와 196-113 (사거리 196-33모퉁이),37.4744,126.9637,1
4597,서울특별시 관악구,P1010 2-5SZ 인헌동 196-33와 196-113 (사거리 196-33모퉁이),37.4743,126.9636,1
4598,서울특별시 관악구,P1010 3-5SZ 인헌동 196-33와 196-113 (사거리 196-33모퉁이),37.4744,126.9638,1
4599,서울특별시 관악구,P1010 4-5SZ 인헌동 196-33와 196-113 (사거리 196-33모퉁이),37.4745,126.9638,1
4600,서울특별시 관악구,P1010 5-5SZ 인헌동 196-33와 196-113 (사거리 196-33모퉁이),37.4745,126.9636,1
4601,서울특별시 관악구,P1011 1-1RLZ 인헌동 1633-34와 205-10 (삼거리 1633-34모퉁이),37.4757,126.9627,1
4602,서울특별시 관악구,P1012 1-1RL 낙성대동 1613-19와 1610-24 (사거리 공원입구),37.4777,126.9552,1
4603,서울특별시 관악구,P1013 1-1R 낙성대동 1607-1와 1607-3 (1607-1코너),37.4758,126.9538,1
4604,서울특별시 관악구,P1014 1-4RZ 신림동 1456-3와 1457-31,37.4871,126.9234,1
4605,서울특별시 관악구,P1014 2-4SZ 신림동 1456-3와 1457-31,37.487,126.9235,1
4606,서울특별시 관악구,P1014 3-4SZ 신림동 1456-3와 1457-31,37.4871,126.9234,1
4607,서울특별시 관악구,P1014 4-4SZ 신림동 1456-3와 1457-31,37.4871,126.9235,1
4608,서울특별시 관악구,P1015 1-1R 신림동 1462-14와 1462-15,37.4863,126.9247,1
4609,서울특별시 관악구,P1016 1-1RL 보라매동 687-16와 687-27,37.4912,126.9307,1
4610,서울특별시 관악구,P1017 1-5R 보라매동 970-14와 970-25,37.4892,126.9298,1
4611,서울특별시 관악구,P1017 2-5S 보라매동 970-14와 970-25,37.4891,126.9297,1
4612,서울특별시 관악구,P1017 3-5S 보라매동 970-14와 970-25,37.4891,126.9298,1
4613,서울특별시 관악구,P1017 4-5S 보라매동 970-14와 970-25,37.4892,126.9297,1
4614,서울특별시 관악구,P1017 5-5S 보라매동 970-14와 970-25,37.4892,126.9298,1
4615,서울특별시 관악구,P1018 1-5RZ 보라매동 1511-48와 1511-10 (골목포함사거리 1511-48모퉁이),37.4896,126.9339,1
4616,서울특별시 관악구,P1018 2-5SZ 보라매동 1511-48와 1511-10 (골목포함사거리 1511-48모퉁이),37.4897,126.9339,1
4617,서울특별시 관악구,P1018 3-5SZ 보라매동 1511-48와 1511-10 (골목포함사거리 1511-48모퉁이),37.4896,126.9338,1
4618,서울특별시 관악구,P1018 4-5SZ 보라매동 1511-48와 1511-10 (골목포함사거리 1511-48모퉁이),37.4896,126.9338,1
4619,서울특별시 관악구,P1018 5-5SZ 보라매동 1511-48와 1511-10 (골목포함사거리 1511-48모퉁이),37.4896,126.934,1
4620,서울특별시 관악구,P1019 1-1R 보라매동 649-4와 649-131,37.488,126.935,1
4621,서울특별시 관악구,P1020 1-5RZ 은천동 940-19와 937-5,37.4867,126.9407,1
4622,서울특별시 관악구,P1020 2-5SZ 은천동 940-19와 937-5,37.4867,126.9406,1
4623,서울특별시 관악구,P1020 3-5SZ 은천동 940-19와 937-5,37.4866,126.9407,1
4624,서울특별시 관악구,P1020 4-5SZ 은천동 940-19와 937-5,37.4868,126.9407,1
4625,서울특별시 관악구,P1020 5-5SZ 은천동 940-19와 937-5,37.4867,126.9408,1
4626,서울특별시 관악구,P1021 1-5R 은천동 635-65와 635-66,37.4905,126.9414,1
4627,서울특별시 관악구,P1021 2-5S 은천동 635-65와 635-66,37.4905,126.9415,1
4628,서울특별시 관악구,P1021 3-5S 은천동 635-65와 635-66,37.4906,126.9414,1
4629,서울특별시 관악구,P1021 4-5S 은천동 635-65와 635-66,37.4906,126.9412,1
4630,서울특별시 관악구,P1021 5-5S 은천동 635-65와 635-66,37.4904,126.9414,1
4631,서울특별시 관악구,P1022 1-2R 은천동 635-15와 635-14,37.4909,126.9426,1
4632,서울특별시 관악구,P1022 2-2UC 은천동 635-15와 635-14,37.4909,126.9425,1
4633,서울특별시 관악구,P1023 1-5R 은천동 635-399,37.491,126.9404,1
4634,서울특별시 관악구,P1023 2-5S 은천동 635-399,37.4911,126.9404,1
4635,서울특별시 관악구,P1023 3-5S 은천동 635-399,37.491,126.9402,1
4636,서울특별시 관악구,P1023 4-5S 은천동 635-399,37.491,126.9406,1
4637,서울특별시 관악구,P1023 5-5S 은천동 635-399,37.4909,126.9405,1
4638,서울특별시 관악구,P1024 1-5R 청림동 1-476 (1-760 백합빌라 앞) ,37.4915,126.9592,1
4639,서울특별시 관악구,P1024 2-5S 청림동 1-476 (1-760 백합빌라 앞),37.4914,126.9591,1
4640,서울특별시 관악구,P1024 3-5S 청림동 1-476 (1-760 백합빌라 앞),37.4915,126.9591,1
4641,서울특별시 관악구,P1024 4-5S 청림동 1-476 (1-760 백합빌라 앞),37.4915,126.9592,1
4642,서울특별시 관악구,P1024 5-5S 청림동 1-476 (1-760 백합빌라 앞),37.4914,126.9592,1
4643,서울특별시 관악구,P1025 1-1R 청림동 1-557와 4-27,37.4902,126.9585,1
4644,서울특별시 관악구,P1026 1-3RLZ 성현동 41-6와 41-177 (골목포함오거리 41-6모퉁이),37.4867,126.9552,1
4645,서울특별시 관악구,P1026 2-3UCZ 성현동 41-6와 41-177 (골목포함오거리 41-6모퉁이),37.4866,126.9552,1
4646,서울특별시 관악구,P1026 3-3UCZ 성현동 41-6와 41-177 (골목포함오거리 41-6모퉁이),37.4867,126.9552,1
4647,서울특별시 관악구,P1027 1-5RZ 성현동 41-55와 41-54 (사거리 41-55모퉁이),37.4876,126.954,1
4648,서울특별시 관악구,P1027 2-5SZ 성현동 41-55와 41-54 (사거리 41-55모퉁이),37.4876,126.9541,1
4649,서울특별시 관악구,P1027 3-5SZ 성현동 41-55와 41-54 (사거리 41-55모퉁이),37.4876,126.9539,1
4650,서울특별시 관악구,P1027 4-5SZ 성현동 41-55와 41-54 (사거리 41-55모퉁이),37.4877,126.954,1
4651,서울특별시 관악구,P1027 5-5SZ 성현동 41-55와 41-54 (사거리 41-55모퉁이),37.4875,126.954,1
4652,서울특별시 관악구,P1029 1-6RL 중앙동 465-2와 466-55,37.4863,126.9485,1
4653,서울특별시 관악구,P1029 2-6SC 중앙동 465-2와 466-55,37.4864,126.9486,1
4654,서울특별시 관악구,P1029 3-6S 중앙동 465-2와 466-55,37.4864,126.9484,1
4655,서울특별시 관악구,P1029 4-6SC 중앙동 465-2와 466-55,37.4863,126.9484,1
4656,서울특별시 관악구,P1029 5-6S 중앙동 465-2와 466-55,37.4863,126.9485,1
4657,서울특별시 관악구,P1029 6-6SC 중앙동 465-2와 466-55,37.4863,126.9486,1
4658,서울특별시 관악구,P1030 1-1R 성현동 481와 478-20,37.4898,126.9479,1
4659,서울특별시 관악구,P1031 1-1R 중앙동 871-1와 1518-5 (사거리 871-1모퉁이),37.4836,126.9509,1
4660,서울특별시 관악구,P1032 1-1RLZ 중앙동 41-534,37.4844,126.9527,1
4661,서울특별시 관악구,P1032 2-5SZ 중앙동 41-534,37.4843,126.9527,1
4662,서울특별시 관악구,P1032 3-5SZ 중앙동 41-534,37.4843,126.9527,1
4663,서울특별시 관악구,P1032 4-5SZ 중앙동 41-534,37.4844,126.9526,1
4664,서울특별시 관악구,P1032 5-5SZ 중앙동 41-534,37.4844,126.9527,1
4665,서울특별시 관악구,P1033 1-5R 행운동 63-101와 63-59,37.4825,126.9562,1
4666,서울특별시 관악구,P1033 2-5SC 행운동 63-101와 63-59,37.4826,126.956,1
4667,서울특별시 관악구,P1033 3-5SC 행운동 63-101와 63-59,37.4824,126.9563,1
4668,서울특별시 관악구,P1033 4-5SC 행운동 63-101와 63-59,37.4827,126.9562,1
4669,서울특별시 관악구,P1033 5-5SC 행운동 63-101와 63-59,37.4823,126.9561,1
4670,서울특별시 관악구,P1034 1-1R 행운동 25-19와 26-20 (25-19 학교앞),37.4843,126.957,1
4671,서울특별시 관악구,P1035 1-5R 행운동 1681-1와 1677-20 (사거리 1681-1모퉁이),37.4795,126.9608,1
4672,서울특별시 관악구,P1035 2-5UC 행운동 1681-1와 1677-20 (사거리 1681-1모퉁이),37.4796,126.9607,1
4673,서울특별시 관악구,P1035 3-5SC 행운동 1681-1와 1677-20 (사거리 1681-1모퉁이),37.4796,126.9609,1
4674,서울특별시 관악구,P1035 4-5SC 행운동 1681-1와 1677-20 (사거리 1681-1모퉁이),37.4795,126.961,1
4675,서울특별시 관악구,P1035 5-5SC 행운동 1681-1와 1677-20 (사거리 1681-1모퉁이),37.4795,126.9607,1
4676,서울특별시 관악구,P1036 1-5R 행운동 1690-7와 1689-1 (사거리 1690-7모퉁이),37.4787,126.9631,1
4677,서울특별시 관악구,P1036 2-5S 행운동 1690-7와 1689-1 (사거리 1690-7모퉁이),37.4787,126.9631,1
4678,서울특별시 관악구,P1036 3-5S 행운동 1690-7와 1689-1 (사거리 1690-7모퉁이),37.4787,126.963,1
4679,서울특별시 관악구,P1036 4-5S 행운동 1690-7와 1689-1 (사거리 1690-7모퉁이),37.4786,126.963,1
4680,서울특별시 관악구,P1036 5-5S 행운동 1690-7와 1689-1 (사거리 1690-7모퉁이),37.4787,126.9631,1
4681,서울특별시 관악구,P1037 1-3RZ 행운동 1688-64와 1687-7 (삼거리 1688-64모퉁이),37.4776,126.9642,1
4682,서울특별시 관악구,P1037 2-3UCZ 행운동 1688-64와 1687-7 (삼거리 1688-64모퉁이),37.4776,126.9642,1
4683,서울특별시 관악구,P1037 3-3UCZ 행운동 1688-64와 1687-7 (삼거리 1688-64모퉁이),37.4777,126.9642,1
4684,서울특별시 관악구,P1038 1-3R 행운동 1691-34와 1691-25 (사거리 1691-34모퉁이),37.476,126.9675,1
4685,서울특별시 관악구,P1038 2-3UC 행운동 1691-34와 1691-25 (사거리 1691-34모퉁이),37.4761,126.9675,1
4686,서울특별시 관악구,P1038 3-3UC 행운동 1691-34와 1691-25 (사거리 1691-34모퉁이),37.476,126.9673,1
4687,서울특별시 관악구,P1039 1-1R 신사동 467-1와 463-80,37.4859,126.9226,1
4688,서울특별시 관악구,P1040 1-5R 신사동 1465-43와 1465-9,37.4849,126.9237,1
4689,서울특별시 관악구,P1040 2-5S 신사동 1465-43와 1465-9,37.485,126.9237,1
4690,서울특별시 관악구,P1040 3-5S 신사동 1465-43와 1465-9,37.4849,126.9238,1
4691,서울특별시 관악구,P1040 4-5S 신사동 1465-43와 1465-9,37.4849,126.9236,1
4692,서울특별시 관악구,P1040 5-5S 신사동 1465-43와 1465-9,37.4848,126.9237,1
4693,서울특별시 관악구,P1041 1-1R 신사동 464-14와 465-1,37.484,126.9228,1
4694,서울특별시 관악구,P1042 1-3RLZ 신사동 482-37와 490-11,37.4845,126.9201,1
4695,서울특별시 관악구,P1042 2-3UCZ 신사동 482-37와 490-11,37.4844,126.9202,1
4696,서울특별시 관악구,P1042 3-3UCZ 신사동 482-37와 490-11,37.4845,126.9201,1
4697,서울특별시 관악구,P1043 1-1RL 신사동 515-8와 515-10 (사거리 515-8모퉁이),37.486,126.9147,1
4698,서울특별시 관악구,P1044 1-3RZ 신사동 524-9와 525-1,37.4836,126.9161,1
4699,서울특별시 관악구,P1044 2-3UCZ 신사동 524-9와 525-1,37.4836,126.9162,1
4700,서울특별시 관악구,P1044 3-3UCZ 신사동 524-9와 525-1,37.4837,126.9162,1
4701,서울특별시 관악구,P1045 1-1RL 신사동 496-40와 498-6 (삼거리 496-40모퉁이),37.4882,126.9163,1
4702,서울특별시 관악구,P1046 1-5RZ 조원동 1651-4와 1650 (사거리 1651-4모퉁이),37.4827,126.9058,1
4703,서울특별시 관악구,P1046 2-5UCZ 조원동 1651-4와 1650 (사거리 1651-4모퉁이),37.4828,126.9058,1
4704,서울특별시 관악구,P1046 3-5UCZ 조원동 1651-4와 1650 (사거리 1651-4모퉁이),37.4827,126.9058,1
4705,서울특별시 관악구,P1046 4-5UCZ 조원동 1651-4와 1650 (사거리 1651-4모퉁이),37.4828,126.9057,1
4706,서울특별시 관악구,P1046 5-5UCZ 조원동 1651-4와 1650 (사거리 1651-4모퉁이),37.4827,126.9057,1
4707,서울특별시 관악구,P1047 1-3RZ 조원동 1664-14와 1667-12 (삼거리 1664-14모퉁이),37.4801,126.9015,1
4708,서울특별시 관악구,P1047 2-3UCZ 조원동 1664-14와 1667-12 (삼거리 1664-14모퉁이),37.4801,126.9014,1
4709,서울특별시 관악구,P1047 3-3UCZ 조원동 1664-14와 1667-12 (삼거리 1664-14모퉁이),37.4802,126.9015,1
4710,서울특별시 관악구,P1048 1-3RZ 조원동 1722와 539-1 (사거리 1722모퉁이),37.4831,126.9121,1
4711,서울특별시 관악구,P1048 2-3UCZ 조원동 1722와 539-1 (사거리 1722모퉁이),37.4831,126.9122,1
4712,서울특별시 관악구,P1048 3-3UCZ 조원동 1722와 539-1 (사거리 1722모퉁이),37.4832,126.912,1
4713,서울특별시 관악구,P1049 1-1R 조원동 531-1와 521-10 (사거리 531-1모퉁이),37.484,126.9128,1
4714,서울특별시 관악구,P1050 1-3RZ 신원동 1594-1와 1593-2 (사거리 1594-1모퉁이),37.4825,126.9265,1
4715,서울특별시 관악구,P1050 2-3UCZ 신원동 1594-1와 1593-2 (사거리 1594-1모퉁이),37.4825,126.9264,1
4716,서울특별시 관악구,P1050 3-3UCZ 신원동 1594-1와 1593-2 (사거리 1594-1모퉁이),37.4825,126.9265,1
4717,서울특별시 관악구,P1051 1-4RZ 신원동 1612-43와 1613-5,37.4817,126.9249,1
4718,서울특별시 관악구,P1051 2-4SZ 신원동 1612-43와 1613-5,37.4816,126.9249,1
4719,서울특별시 관악구,P1051 3-4SZ 신원동 1612-43와 1613-5,37.4818,126.9249,1
4720,서울특별시 관악구,P1051 4-4SZ 신원동 1612-43와 1613-5,37.4817,126.9248,1
4721,서울특별시 관악구,P1052 1-1R 서원동 75-37와 75-13,37.4831,126.9312,1
4722,서울특별시 관악구,P1053 1-5RL 서원동 10-415와 10-438,37.4836,126.9349,1
4723,서울특별시 관악구,P1053 2-5S 서원동 10-415와 10-438,37.4835,126.9349,1
4724,서울특별시 관악구,P1053 3-5S 서원동 10-415와 10-438,37.4837,126.9349,1
4725,서울특별시 관악구,P1053 4-5S 서원동 10-415와 10-438,37.4836,126.935,1
4726,서울특별시 관악구,P1053 5-5S 서원동 10-415와 10-438,37.4836,126.9347,1
4727,서울특별시 관악구,P1054 1-1R 서원동 90-79와 90-77,37.4804,126.9323,1
4728,서울특별시 관악구,P1055 1-1RLZ 서원동 92-106와 92-154,37.479,126.9348,1
4729,서울특별시 관악구,P1055 2-5SZ 서원동 92-106와 92-154,37.479,126.9349,1
4730,서울특별시 관악구,P1055 3-5SZ 서원동 92-106와 92-154,37.4789,126.9349,1
4731,서울특별시 관악구,P1055 4-5SZ 서원동 92-106와 92-154,37.4789,126.9347,1
4732,서울특별시 관악구,P1055 5-5SZ 서원동 92-106와 92-154,37.479,126.9348,1
4733,서울특별시 관악구,P1056 1-5R 서원동 94-149와 94-253,37.4783,126.9386,1
4734,서울특별시 관악구,P1056 2-5S 서원동 94-149와 94-253,37.4783,126.9387,1
4735,서울특별시 관악구,P1056 3-5S 서원동 94-149와 94-253,37.4782,126.9386,1
4736,서울특별시 관악구,P1056 4-5S 서원동 94-149와 94-253,37.4783,126.9385,1
4737,서울특별시 관악구,P1056 5-5S 서원동 94-149와 94-253,37.4784,126.9386,1
4738,서울특별시 관악구,P1057 1-6R 청룡동 1529-36와 1529-37,37.4798,126.9412,1
4739,서울특별시 관악구,P1057 2-6S 청룡동 1529-36와 1529-37,37.4798,126.941,1
4740,서울특별시 관악구,P1057 3-6S 청룡동 1529-36와 1529-37,37.4799,126.9413,1
4741,서울특별시 관악구,P1057 4-6S 청룡동 1529-36와 1529-37,37.4799,126.9412,1
4742,서울특별시 관악구,P1057 5-6S 청룡동 1529-36와 1529-37,37.4797,126.9411,1
4743,서울특별시 관악구,P1057 6-6S 청룡동 1529-36와 1529-37,37.4797,126.9413,1
4744,서울특별시 관악구,P1058 1-4R 청룡동 1520-1,37.4833,126.9378,1
4745,서울특별시 관악구,P1058 2-4SC 청룡동 1520-1,37.4834,126.9378,1
4746,서울특별시 관악구,P1058 3-4SC 청룡동 1520-1,37.4833,126.938,1
4747,서울특별시 관악구,P1058 4-4SC 청룡동 1520-1,37.4832,126.9377,1
4748,서울특별시 관악구,P1059 1-4RZ 인헌동 1651-5,37.4734,126.9688,1
4749,서울특별시 관악구,P1059 2-4SCZ 인헌동 1651-5,37.4734,126.9689,1
4750,서울특별시 관악구,P1059 3-4SCZ 인헌동 1651-5,37.4733,126.9688,1
4751,서울특별시 관악구,P1059 4-4SCZ 인헌동 1651-5,37.4734,126.9688,1
4752,서울특별시 관악구,P1060 1-6RZ 청룡동 879-3와 881-28,37.4798,126.9474,1
4753,서울특별시 관악구,P1060 2-6SZ 청룡동 879-3와 881-28,37.4799,126.9473,1
4754,서울특별시 관악구,P1060 3-6SZ 청룡동 879-3와 881-28,37.4797,126.9475,1
4755,서울특별시 관악구,P1060 4-6SZ 청룡동 879-3와 881-28,37.4796,126.9474,1
4756,서울특별시 관악구,P1060 5-6SZ 청룡동 879-3와 881-28,37.4797,126.9473,1
4757,서울특별시 관악구,P1060 6-6SZ 청룡동 879-3와 881-28,37.4799,126.9474,1
4758,서울특별시 관악구,P1061 1-4RXC 청룡동 1573-12와 1573-3,37.479,126.9492,1
4759,서울특별시 관악구,P1061 2-4S 청룡동 1573-12와 1573-3 (삼거리 1573-12모퉁이),37.4788,126.9492,1
4760,서울특별시 관악구,P1061 3-4S 청룡동 1573-12와 1573-3 (삼거리 1573-12모퉁이),37.4789,126.9494,1
4761,서울특별시 관악구,P1061 4-4S 청룡동 1573-12와 1573-3 (삼거리 1573-12모퉁이),37.479,126.949,1
4762,서울특별시 관악구,P1062 1-1R 청룡동 1578-35와 1577-48 (사거리 1578-48코너),37.4776,126.9471,1
