name,lat,lng,address
CU 여의아일랜드점,37.526145898493525,126.91858779694466,서울 영등포구 의사당대로 38
세븐일레븐 여의역점,37.52272161039005,126.92395019610714,서울 영등포구 국제금융로2길 37
GS25 여의도iM점,37.52454463195603,126.9237073858843,서울 영등포구 여의대로 66
GS25 여의한화점,37.52405754219552,126.92286283143245,서울 영등포구 여의대로 56
CU BNK금융타워점,37.524304790588,126.924840024111,서울 영등포구 국제금융로2길 24
세븐일레븐 여의IFC점,37.52460959702852,126.92669952183441,서울 영등포구 국제금융로2길 7
GS25 여의도현대점,37.52549298883295,126.92736271927402,서울 영등포구 여의도동 2-2
GS25 여의도IFC몰점,37.525046095762164,126.92591851574642,서울 영등포구 국제금융로 10
GS25 여의쌍마점,37.524321907460326,126.92772359632687,서울 영등포구 여의나루로 81
GS25 브라이튼여의도1호점,37.52365011325421,126.92980348718594,서울 영등포구 국제금융로 39
GS25 여의수정점,37.52248053579833,126.93120505217529,서울 영등포구 국제금융로7길 3
세븐일레븐 여의1호점,37.5234241613374,126.933256272294,서울 영등포구 국제금융로7길 22
세븐일레븐 여의서울점,37.526133125681135,126.9310795187579,서울 영등포구 여의나루로 117
CU 여의도선착장1호점,37.52496258568632,126.93901986761166,서울 영등포구 여의동로 280
세븐일레븐 여의도한강1호점,37.523121445778436,126.94001346797485,서울 영등포구 한강남자전거길 1593
CU 여의도선착장2호점,37.525812814318996,126.9384082813305,서울 영등포구 여의동로 290
이마트24 한강파라다이스점,37.52283751111229,126.94157367619178,서울 영등포구 여의동로 252
GS25 이촌대림점,37.5251646549329,126.95574901032,서울 용산구 이촌로22길 19
CU 서부이촌점,37.5233673673915,126.958827068459,서울 용산구 이촌로 100-11
로사무인편의점,37.5234917800444,126.959040806459,서울 용산구 이촌로 104
뻥어물24 용산점,37.5262637372318,126.955376165891,서울 용산구 이촌로18길 9
CU 용산땡땡거리점,37.525138591469,126.961051313975,서울 용산구 한강대로7길 39
CU 용산하이브점,37.5239890223611,126.96424771589,서울 용산구 한강대로10길 13
GS25 LG유플러스용산점,37.5240392640897,126.963546311386,서울 용산구 한강대로 32
이마트24 용산트럼프월드점,37.52350030790101,126.96304203577206,서울 용산구 한강대로 26
GS25 용산점,37.5255747215882,126.964034278129,서울 용산구 한강대로 49
세븐일레븐 용산하이브점,37.5253009770013,126.964563847636,서울 용산구 한강대로 50
GS25 용산파크타워점,37.5233822239795,126.972800247973,서울 용산구 서빙고로 69
세븐일레븐 용산파크점,37.52385223199933,126.9714640638651,서울 용산구 서빙고로 67
세븐일레븐 용산해링턴스퀘어점,37.52619120448658,126.9678430403725,서울 용산구 서빙고로 17
세븐일레븐 용산해링턴파크점,37.52614162624536,126.96775821485306,서울 용산구 서빙고로 17
CU 중앙박물관점,37.522702106203006,126.9777711579855,서울 용산구 서빙고로 137
GS25 여의더하우스점,37.52647805042631,126.91812813000843,서울 영등포구 의사당대로 26
CU 여의국회정문점,37.5282789166509,126.916503845054,서울 영등포구 국회대로 750
이마트24 현대카드3관점,37.5271155515121,126.917541417231,서울 영등포구 의사당대로 18
CU 여의광복회관점,37.52691872745215,126.91696240718032,서울 영등포구 국회대로62길 15
GS25 여의성우점,37.5284683677557,126.919445080337,서울 영등포구 국회대로66길 17
GS25 여의태흥점,37.5277709661145,126.916807603649,서울 영등포구 의사당대로 8
GS25 여의에클라트점,37.5298339288051,126.918923192549,서울 영등포구 국회대로 780
이마트24 현대카드1관점,37.529127001067,126.918136548196,서울 영등포구 의사당대로 3
GS25 S9국회의사당역점,37.5280672481641,126.917884290769,서울 영등포구 국회대로 지하 758
마이팬트리24편의점 더코노셔점,37.5282489876362,126.920128634896,서울 영등포구 국회대로68길 24
CU 여의도KCC점,37.5294463005963,126.921294901473,서울 영등포구 국회대로72길 17
GS25 여의순복음점,37.5299812131077,126.92222883323,서울 영등포구 국회대로76길 18
세븐일레븐 여의금강점,37.52859535545639,126.92069732331095,서울 영등포구 국회대로70길 22
세븐일레븐 여의3호점,37.52977078436847,126.92148010115048,서울 영등포구 국회대로74길 20
이마트24 여의도공원4호점,37.52803185148632,126.92423894832721,서울 영등포구 여의도동 2
이마트24 중소기업중앙회점,37.52815248220069,126.92268891679304,서울 영등포구 은행로 30
세븐일레븐 여의아이비피아점,37.5303067631008,126.919963525817,서울 영등포구 국회대로72길 4
GS25 여의파크원점,37.52658306675714,126.92714445328207,서울 영등포구 여의대로 108
CU 여의파크원점,37.527079068803005,126.92787931891976,서울 영등포구 여의대로 108
CU 순복음드림점,37.5297619666414,126.924539267631,서울 영등포구 은행로 54
세븐일레븐 여의도한강2호점,37.528207539819924,126.93160933143936,서울 영등포구 여의동로 350
GS25 엘지트윈타워점,37.5279268345544,126.929241740261,서울 영등포구 여의대로 128
세븐일레븐 S여의나루역점,37.5271469283993,126.932949765675,서울 영등포구 여의동로 지하 343
CU 한강버스여의도점,37.52894344213031,126.93440531432992,서울 영등포구 여의도동 85-1
CU 여의도선착장터미널점,37.529579153395765,126.93369653727487,서울 영등포구 여의도한강공원길 231
GS25 서부이촌점,37.5274708926039,126.954883326656,서울 용산구 이촌로 46
CU 이촌중앙점,37.52860584057334,126.95406808704773,서울 용산구 이촌로 34
GS25 나인트리로카우스점,37.527639913596,126.964348923035,서울 용산구 한강대로23길 25
GS25 푸르지오써밋점,37.5271950437622,126.96510258493,서울 용산구 한강대로 69
씨스페이스24 한강로3가점,37.52663870453255,126.96370569085188,서울 용산구 한강대로17길 24
제로 연구소 용산점,37.52703730540243,126.96488997322348,서울 용산구 한강대로 69
용산스포츠토토방&씨 스페이스 한강로3가점,37.5267404703545,126.963551784788,서울 용산구 한강대로17길 24
CU 용산아이파크몰점,37.52956185970801,126.96471343188172,서울 용산구 한강대로23길 55
CU 용산푸르지오써밋점,37.52730780348171,126.96556071225493,서울 용산구 한강대로 69
CU 신용산래미안점,37.52910563647278,126.96672742386657,서울 용산구 한강대로 95
CU 신용산아스테리움점,37.52718707637304,126.96883024343148,서울 용산구 한강대로30길 25
GS25 용산LS타워점,37.5280914912762,126.968114872792,서울 용산구 한강대로 92
이마트24 용산센트럴점,37.52950497223372,126.96741623343968,서울 용산구 한강대로 95
스토리웨이,37.52951960015435,126.96500760062685,서울 용산구 한강대로23길 55
스토리웨이 용산전철역점,37.530080736312875,126.96437943915049,서울 용산구 한강대로23길 55
CU 용산역점,37.53036180707,126.96735250486505,서울 용산구 새창로 213
GS25 용산하이엘점,37.5304016652634,126.968136516517,서울 용산구 새창로 213-12
세븐일레븐 아모레퍼시픽점,37.5287908181114,126.968673452479,서울 용산구 한강대로 100
GS25 여의파라곤점,37.53074620727823,126.92093828855792,서울 영등포구 국회대로 800
세븐일레븐 여의점,37.5307821302228,126.92490027525129,서울 영등포구 여의서로 43
GS25 G여의도점,37.5304761483557,126.925466260004,서울 영등포구 은행로 64
CU러닝스테이션 1호점,37.5308487773707,126.927745582777,서울 영등포구 한강남자전거길 1451
CU 용산원효로점,37.5327604867508,126.952124073005,서울 용산구 원효로 73
세븐일레븐 한강로점,37.5319368845768,126.956559601829,서울 용산구 청파로 46
GS25 성심여고점,37.5333869272675,126.95503929051,서울 용산구 원효로19길 58
세븐일레븐 원효점,37.53146970985033,126.95533686061567,서울 용산구 이촌로 1
CU 용산삼구빌딩점,37.5318322431271,126.956220249545,서울 용산구 청파로 40
세븐일레븐 산천점,37.5344505741106,126.951656849176,서울 용산구 효창원로 18
CU 원효로고가점,37.5334696242037,126.956933206668,서울 용산구 원효로 123
CU 용산전자랜드본관점,37.53278849501337,126.95955955692149,서울 용산구 청파로 74
CU 용산앰버서더호텔점,37.5318381500473,126.96294967461,서울 용산구 청파로20길 95
CU 용산한강로점,37.5316056815357,126.969185918652,서울 용산구 한강대로43길 13
CU 선인상가점,37.53293892442354,126.96508972625446,서울 용산구 새창로 181
GS25 뉴용산전자타운점,37.5343836899411,126.963631790088,서울 용산구 원효로58길 42
세븐일레븐 신용산점,37.5303876310722,126.969584656637,서울 용산구 한강대로40길 5
GS25 용리단길점,37.5316531478396,126.971637586417,서울 용산구 한강대로48길 17-5
CU 한강로마루점,37.53068704722134,126.97070684351048,서울 용산구 한강대로44길 16
CU 신용산점,37.5319088351227,126.970828554477,서울 용산구 한강대로 142
이마트24 용산메가트리움점,37.5326041601353,126.969841713072,서울 용산구 한강대로43길 8
씨스페이스24 용산삼각지점,37.5325822155403,126.972207454132,서울 용산구 한강대로54길 12
구멍가게,37.5319344601446,126.97248261939,서울 용산구 한강대로52길 25
CU 용산프레지던트점,37.5332253263954,126.975346844051,서울 용산구 이태원로4길 30
CU 용산삼각지점,37.5328464801472,126.973385135095,서울 용산구 한강대로62길 48
GS25 용산삼각지점,37.534135007556166,126.97381461353855,서울 용산구 한강대로62나길 2
GS25 국방부점,37.5335879912476,126.977671758179,서울 용산구 용산동3가 1
CU 용산리버힐삼성점,37.5347478838904,126.951606874754,서울 용산구 효창원로 17
GS25 용산원효점,37.5343414465742,126.958481611775,서울 용산구 원효로41길 14
CU 원효대로점,37.53460876227206,126.96028268189337,서울 용산구 원효로 154
GS25 원효타운점,37.5346200876059,126.961839508038,서울 용산구 새창로 146
CU 원효로2가점,37.5349593510299,126.963378071598,서울 용산구 원효로58길 28
GS25 용산신계점,37.5345097995908,126.966577938877,서울 용산구 새창로45길 79
GS25 S6녹사평역점,37.53474986603642,126.98691285629408,서울 용산구 녹사평대로 지하 195
